shipping_id,order_id,delivery_status
18593,19110,Returned 
18594,18640,Returned 
18595,10626,Returned 
18596,14435,Returned 
18597,7603,Returned 
18598,13651,Returned 
18599,4356,Returned 
18600,1040,Returned 
18601,4996,Returned 
18602,6427,Returned 
18603,7714,Returned 
18604,11182,Returned 
18605,11776,Returned 
18606,16118,Returned 
18607,402,Returned 
18608,8140,Returned 
18609,1592,Returned 
18610,10314,Returned 
18611,6187,Returned 
18612,8507,Returned 
18613,4748,Returned 
18614,2731,Returned 
18615,1997,Returned 
18616,5140,Returned 
18617,21022,Returned 
18618,21298,Returned 
18619,21215,Returned 
18620,3660,Returned 
18621,17326,Returned 
18622,11988,Returned 
18623,5766,Returned 
18624,37,Returned 
18625,7770,Returned 
18626,8149,Returned 
18627,2232,Returned 
18628,99,Returned 
18629,5002,Returned 
18630,12282,Returned 
18631,20544,Returned 
18632,18228,Returned 
18633,14508,Returned 
18634,18950,Returned 
18635,12760,Returned 
18636,19413,Returned 
18637,16597,Returned 
18638,2180,Returned 
18639,10987,Returned 
18640,14234,Returned 
18641,6975,Returned 
18642,3706,Returned 
18643,15339,Returned 
18644,375,Returned 
18645,1371,Returned 
18646,10300,Returned 
18647,5959,Returned 
18648,12946,Returned 
18649,14604,Returned 
18650,13241,Returned 
18651,2190,Returned 
18652,4744,Returned 
18653,12651,Returned 
18654,9543,Returned 
18655,14742,Returned 
18656,18850,Returned 
18657,8515,Returned 
18658,10750,Returned 
18659,19798,Returned 
18660,16240,Returned 
18661,15897,Returned 
18662,5899,Returned 
18663,13760,Returned 
18664,6310,Returned 
18665,9024,Returned 
18666,5662,Returned 
18667,15924,Returned 
18668,2966,Returned 
18669,19151,Returned 
18670,9610,Returned 
18671,6303,Returned 
18672,936,Returned 
18673,15864,Returned 
18674,17258,Returned 
18675,17425,Returned 
18676,9643,Returned 
18677,18235,Returned 
18678,1372,Returned 
18679,17437,Returned 
18680,19928,Returned 
18681,13386,Returned 
18682,15368,Returned 
18683,3641,Returned 
18684,18682,Returned 
18685,15470,Returned 
18686,2469,Returned 
18687,17079,Returned 
18688,18480,Returned 
18689,18880,Returned 
18690,16331,Returned 
18691,3399,Returned 
18692,9268,Returned 
18693,4346,Returned 
18694,2304,Returned 
18695,9596,Returned 
18696,2860,Returned 
18697,7133,Returned 
18698,13584,Returned 
18699,1503,Returned 
18700,19739,Returned 
18701,7560,Returned 
18702,16880,Returned 
18703,16876,Returned 
18704,14757,Returned 
18705,9009,Returned 
18706,2049,Returned 
18707,9662,Returned 
18708,8159,Returned 
18709,17971,Returned 
18710,8785,Returned 
18711,3738,Returned 
18712,21602,Returned 
18713,21360,Returned 
18714,21351,Returned 
18715,21462,Returned 
18716,21031,Returned 
18717,8396,Returned 
18718,3919,Returned 
18719,2467,Returned 
18720,8647,Returned 
18721,7709,Returned 
18722,17956,Returned 
18723,12927,Returned 
18724,6436,Returned 
18725,1696,Returned 
18726,13628,Returned 
18727,19789,Returned 
18728,6525,Returned 
18729,15648,Returned 
18730,17979,Returned 
18731,10782,Returned 
18732,10497,Returned 
18733,1408,Returned 
18734,12229,Returned 
18735,19824,Returned 
18736,18282,Returned 
18737,11611,Returned 
18738,6324,Returned 
18739,3821,Returned 
18740,138,Returned 
18741,20416,Returned 
18742,6342,Returned 
18743,3452,Returned 
18744,7183,Returned 
18745,12438,Returned 
18746,3630,Returned 
18747,1112,Returned 
18748,16924,Returned 
18749,7154,Returned 
18750,18330,Returned 
18751,5366,Returned 
18752,6601,Returned 
18753,18274,Returned 
18754,16000,Returned 
18755,9248,Returned 
18756,10654,Returned 
18757,16520,Returned 
18758,13180,Returned 
18759,17158,Returned 
18760,18471,Returned 
18761,5313,Returned 
18762,8542,Returned 
18763,6961,Returned 
18764,4754,Returned 
18765,15441,Returned 
18766,10239,Returned 
18767,20107,Returned 
18768,15345,Returned 
18769,16895,Returned 
18770,15949,Returned 
18771,6328,Returned 
18772,20787,Returned 
18773,2281,Returned 
18774,19132,Returned 
18775,10975,Returned 
18776,16402,Returned 
18777,16519,Returned 
18778,4900,Returned 
18779,10569,Returned 
18780,522,Returned 
18781,3260,Returned 
18782,19675,Returned 
18783,3838,Returned 
18784,18319,Returned 
18785,9219,Returned 
18786,6505,Returned 
18787,6643,Returned 
18788,12494,Returned 
18789,17202,Returned 
18790,2848,Returned 
18791,5833,Returned 
18792,1822,Returned 
18793,5600,Returned 
18794,18889,Returned 
18795,3245,Returned 
18796,7125,Returned 
18797,8524,Returned 
18798,811,Returned 
18799,21554,Returned 
18800,21552,Returned 
18801,8661,Returned 
18802,954,Returned 
18803,7532,Returned 
18804,8458,Returned 
18805,11008,Returned 
18806,19515,Returned 
18807,1108,Returned 
18808,14743,Returned 
18809,7338,Returned 
18810,422,Returned 
18811,13184,Returned 
18812,15304,Returned 
18813,1105,Returned 
18814,787,Returned 
18815,10091,Returned 
18816,18196,Returned 
18817,15977,Returned 
18818,18422,Returned 
18819,11505,Returned 
18820,11227,Returned 
18821,1088,Returned 
18822,12491,Returned 
18823,4032,Returned 
18824,10940,Returned 
18825,16220,Returned 
18826,2117,Returned 
18827,2821,Returned 
18828,4193,Returned 
18829,10430,Returned 
18830,7674,Returned 
18831,3286,Returned 
18832,6917,Returned 
18833,13315,Returned 
18834,643,Returned 
18835,7462,Returned 
18836,7713,Returned 
18837,7517,Returned 
18838,12362,Returned 
18839,13086,Returned 
18840,6426,Returned 
18841,18212,Returned 
18842,8294,Returned 
18843,13125,Returned 
18844,20034,Returned 
18845,5121,Returned 
18846,10313,Returned 
18847,16681,Returned 
18848,12322,Returned 
18849,4923,Returned 
18850,11789,Returned 
18851,19754,Returned 
18852,20514,Returned 
18853,10978,Returned 
18854,19767,Returned 
18855,20933,Returned 
18856,10177,Returned 
18857,6050,Returned 
18858,11086,Returned 
18859,10474,Returned 
18860,1324,Returned 
18861,6769,Returned 
18862,16819,Returned 
18863,818,Returned 
18864,19240,Returned 
18865,1899,Returned 
18866,19424,Returned 
18867,16825,Returned 
18868,5651,Returned 
18869,11110,Returned 
18870,5446,Returned 
18871,19311,Returned 
18872,302,Returned 
18873,4509,Returned 
18874,10034,Returned 
18875,5640,Returned 
18876,7013,Returned 
18877,1948,Returned 
18878,17212,Returned 
18879,9217,Returned 
18880,15303,Returned 
18881,4382,Returned 
18882,5427,Returned 
18883,2211,Returned 
18884,19623,Returned 
18885,18317,Returned 
18886,7605,Returned 
18887,7165,Returned 
18888,6528,Returned 
18889,7814,Returned 
18890,21116,Returned 
18891,21338,Returned 
18892,4510,Returned 
18893,4497,Returned 
18894,21286,Returned 
18895,3850,Returned 
18896,246,Returned 
18897,2271,Returned 
18898,4948,Returned 
18899,7545,Returned 
18900,1532,Returned 
18901,16734,Returned 
18902,7570,Returned 
18903,550,Returned 
18904,20693,Returned 
18905,17257,Returned 
18906,2566,Returned 
18907,11774,Returned 
18908,5283,Returned 
18909,4750,Returned 
18910,9170,Returned 
18911,15460,Returned 
18912,9943,Returned 
18913,6161,Returned 
18914,12539,Returned 
18915,179,Returned 
18916,11091,Returned 
18917,13950,Returned 
18918,19364,Returned 
18919,3795,Returned 
18920,12075,Returned 
18921,8554,Returned 
18922,9041,Returned 
18923,7590,Returned 
18924,5958,Returned 
18925,17955,Returned 
18926,16018,Returned 
18927,19873,Returned 
18928,7715,Returned 
18929,10495,Returned 
18930,17142,Returned 
18931,18718,Returned 
18932,4092,Returned 
18933,14660,Returned 
18934,9720,Returned 
18935,12271,Returned 
18936,17293,Returned 
18937,20370,Returned 
18938,5433,Returned 
18939,6241,Returned 
18940,10959,Returned 
18941,6632,Returned 
18942,5547,Returned 
18943,15668,Returned 
18944,14676,Returned 
18945,12865,Returned 
18946,2046,Returned 
18947,337,Returned 
18948,7633,Returned 
18949,8722,Returned 
18950,11268,Returned 
18951,8713,Returned 
18952,10042,Returned 
18953,16022,Returned 
18954,19118,Returned 
18955,6043,Returned 
18956,2632,Returned 
18957,12178,Returned 
18958,6672,Returned 
18959,7753,Returned 
18960,5708,Returned 
18961,7712,Returned 
18962,2836,Returned 
18963,13993,Returned 
18964,19992,Returned 
18965,20229,Returned 
18966,19156,Returned 
18967,20553,Returned 
18968,17898,Returned 
18969,17129,Returned 
18970,12393,Returned 
18971,14148,Returned 
18972,2540,Returned 
18973,15348,Returned 
18974,14394,Returned 
18975,15870,Returned 
18976,16590,Returned 
18977,320,Returned 
18978,1384,Returned 
18979,8869,Returned 
18980,385,Returned 
18981,9528,Returned 
18982,277,Returned 
18983,8762,Returned 
18984,11238,Returned 
18985,2501,Returned 
18986,7181,Returned 
18987,3271,Returned 
18988,15015,Returned 
18989,8701,Returned 
18990,2333,Returned 
18991,18723,Returned 
18992,21481,Returned 
18993,20984,Returned 
18994,21612,Returned 
18995,21158,Returned 
18996,21266,Returned 
18997,21380,Returned 
18998,21053,Returned 
18999,7602,Returned 
19000,21439,Returned 
19001,21571,Returned 
19002,5112,Returned 
19003,6019,Returned 
19004,656,Returned 
19005,18089,Returned 
19006,9507,Returned 
19007,17915,Returned 
19008,13984,Returned 
19009,10544,Returned 
19010,12649,Returned 
19011,19702,Returned 
19012,18096,Returned 
19013,11683,Returned 
19014,8465,Returned 
19015,15323,Returned 
19016,940,Returned 
19017,7858,Returned 
19018,15024,Returned 
19019,4624,Returned 
19020,15884,Returned 
19021,16808,Returned 
19022,19619,Returned 
19023,12894,Returned 
19024,19227,Returned 
19025,20530,Returned 
19026,13162,Returned 
19027,17595,Returned 
19028,14740,Returned 
19029,7949,Returned 
19030,14560,Returned 
19031,14762,Returned 
19032,18760,Returned 
19033,20276,Returned 
19034,13741,Returned 
19035,16146,Returned 
19036,10836,Returned 
19037,4958,Returned 
19038,14048,Returned 
19039,13250,Returned 
19040,728,Returned 
19041,1907,Returned 
19042,18479,Returned 
19043,14685,Returned 
19044,10094,Returned 
19045,12367,Returned 
19046,1412,Returned 
19047,664,Returned 
19048,10844,Returned 
19049,2661,Returned 
19050,3506,Returned 
19051,7303,Returned 
19052,2837,Returned 
19053,14536,Returned 
19054,3772,Returned 
19055,14034,Returned 
19056,9577,Returned 
19057,11591,Returned 
19058,3070,Returned 
19059,14111,Returned 
19060,15407,Returned 
19061,8818,Returned 
19062,15390,Returned 
19063,9286,Returned 
19064,10911,Returned 
19065,5992,Returned 
19066,17210,Returned 
19067,20267,Returned 
19068,12376,Returned 
19069,57,Returned 
19070,5361,Returned 
19071,6959,Returned 
19072,15113,Returned 
19073,9615,Returned 
19074,9416,Returned 
19075,18093,Returned 
19076,6322,Returned 
19077,135,Returned 
19078,7399,Returned 
19079,4816,Returned 
19080,9995,Returned 
19081,16832,Returned 
19082,15383,Returned 
19083,5858,Returned 
19084,6253,Returned 
19085,4334,Returned 
19086,3470,Returned 
19087,1496,Returned 
19088,18063,Returned 
19089,2552,Returned 
19090,9427,Returned 
19091,3440,Returned 
19092,2881,Returned 
19093,8385,Returned 
19094,21274,Returned 
19095,21497,Returned 
19096,21551,Returned 
19097,21294,Returned 
19098,21581,Returned 
19099,454,Returned 
19100,3446,Returned 
19101,10642,Returned 
19102,6224,Returned 
19103,12860,Returned 
19104,9848,Returned 
19105,17921,Returned 
19106,1165,Returned 
19107,8146,Returned 
19108,3382,Returned 
19109,7871,Returned 
19110,11711,Returned 
19111,19698,Returned 
19112,18446,Returned 
19113,3016,Returned 
19114,13870,Returned 
19115,1111,Returned 
19116,10769,Returned 
19117,1618,Returned 
19118,1437,Returned 
19119,15029,Returned 
19120,6995,Returned 
19121,20422,Returned 
19122,13645,Returned 
19123,20075,Returned 
19124,15904,Returned 
19125,15101,Returned 
19126,1245,Returned 
19127,5742,Returned 
19128,19097,Returned 
19129,17492,Returned 
19130,6021,Returned 
19131,15246,Returned 
19132,5977,Returned 
19133,9993,Returned 
19134,15340,Returned 
19135,5284,Returned 
19136,7001,Returned 
19137,7723,Returned 
19138,8635,Returned 
19139,4207,Returned 
19140,10722,Returned 
19141,20919,Returned 
19142,12198,Returned 
19143,141,Returned 
19144,4204,Returned 
19145,7546,Returned 
19146,7429,Returned 
19147,6635,Returned 
19148,266,Returned 
19149,10092,Returned 
19150,9172,Returned 
19151,2959,Returned 
19152,1425,Returned 
19153,3798,Returned 
19154,8424,Returned 
19155,10867,Returned 
19156,1019,Returned 
19157,15236,Returned 
19158,15961,Returned 
19159,18910,Returned 
19160,18147,Returned 
19161,20748,Returned 
19162,3998,Returned 
19163,4586,Returned 
19164,2068,Returned 
19165,8682,Returned 
19166,3746,Returned 
19167,3649,Returned 
19168,2720,Returned 
19169,4935,Returned 
19170,9843,Returned 
19171,6513,Returned 
19172,18369,Returned 
19173,8706,Returned 
19174,209,Returned 
19175,5437,Returned 
19176,2872,Returned 
19177,6456,Returned 
19178,11132,Returned 
19179,2335,Returned 
19180,4168,Returned 
19181,13441,Returned 
19182,3159,Returned 
19183,21524,Returned 
19184,21515,Returned 
19185,21513,Returned 
19186,21557,Returned 
19187,7270,Returned 
19188,7348,Returned 
19189,8597,Returned 
19190,6698,Returned 
19191,9851,Returned 
19192,5084,Returned 
19193,2234,Returned 
19194,11409,Returned 
19195,164,Returned 
19196,19389,Returned 
19197,14504,Returned 
19198,7126,Returned 
19199,18888,Returned 
19200,12667,Returned 
19201,5531,Returned 
19202,7677,Returned 
19203,120,Returned 
19204,5095,Returned 
19205,20289,Returned 
19206,5130,Returned 
19207,17814,Returned 
19208,14756,Returned 
19209,18005,Returned 
19210,12463,Returned 
19211,7794,Returned 
19212,14765,Returned 
19213,1277,Returned 
19214,19893,Returned 
19215,16806,Returned 
19216,19895,Returned 
19217,20843,Returned 
19218,18731,Returned 
19219,6417,Returned 
19220,14751,Returned 
19221,15136,Returned 
19222,3221,Returned 
19223,16063,Returned 
19224,18385,Returned 
19225,8471,Returned 
19226,16639,Returned 
19227,2844,Returned 
19228,13224,Returned 
19229,12161,Returned 
19230,13492,Returned 
19231,15717,Returned 
19232,20882,Returned 
19233,7029,Returned 
19234,14638,Returned 
19235,12459,Returned 
19236,4691,Returned 
19237,7561,Returned 
19238,18527,Returned 
19239,5114,Returned 
19240,11012,Returned 
19241,1331,Returned 
19242,8863,Returned 
19243,7203,Returned 
19244,12621,Returned 
19245,18030,Returned 
19246,16535,Returned 
19247,20313,Returned 
19248,15362,Returned 
19249,17311,Returned 
19250,8671,Returned 
19251,10173,Returned 
19252,4892,Returned 
19253,9389,Returned 
19254,14281,Returned 
19255,12963,Returned 
19256,2710,Returned 
19257,7407,Returned 
19258,14819,Returned 
19259,8381,Returned 
19260,5184,Returned 
19261,2823,Returned 
19262,14577,Returned 
19263,4851,Returned 
19264,499,Returned 
19265,16714,Returned 
19266,16390,Returned 
19267,18757,Returned 
19268,1407,Returned 
19269,5803,Returned 
19270,7683,Returned 
19271,4668,Returned 
19272,6970,Returned 
19273,11570,Returned 
19274,274,Returned 
19275,12900,Returned 
19276,6681,Returned 
19277,10205,Returned 
19278,425,Returned 
19279,3670,Returned 
19280,2052,Returned 
19281,5331,Returned 
19282,10312,Returned 
19283,3555,Returned 
19284,21029,Returned 
19285,21346,Returned 
19286,2009,Returned 
19287,15183,Returned 
19288,6407,Returned 
19289,7862,Returned 
19290,6250,Returned 
19291,15563,Returned 
19292,13270,Returned 
19293,2422,Returned 
19294,20364,Returned 
19295,7343,Returned 
19296,9821,Returned 
19297,16463,Returned 
19298,5936,Returned 
19299,19262,Returned 
19300,15573,Returned 
19301,19764,Returned 
19302,5835,Returned 
19303,9574,Returned 
19304,10956,Returned 
19305,14652,Returned 
19306,17604,Returned 
19307,1242,Returned 
19308,20155,Returned 
19309,7340,Returned 
19310,10157,Returned 
19311,6126,Returned 
19312,16524,Returned 
19313,19321,Returned 
19314,10017,Returned 
19315,11263,Returned 
19316,11067,Returned 
19317,16554,Returned 
19318,3534,Returned 
19319,10031,Returned 
19320,924,Returned 
19321,1131,Returned 
19322,14068,Returned 
19323,12193,Returned 
19324,2533,Returned 
19325,3646,Returned 
19326,13255,Returned 
19327,17692,Returned 
19328,9835,Returned 
19329,2064,Returned 
19330,11625,Returned 
19331,14084,Returned 
19332,10691,Returned 
19333,13928,Returned 
19334,16466,Returned 
19335,2546,Returned 
19336,7025,Returned 
19337,3758,Returned 
19338,13649,Returned 
19339,7795,Returned 
19340,20187,Returned 
19341,13453,Returned 
19342,1297,Returned 
19343,10550,Returned 
19344,16823,Returned 
19345,14144,Returned 
19346,7215,Returned 
19347,15156,Returned 
19348,2066,Returned 
19349,20315,Returned 
19350,19591,Returned 
19351,9051,Returned 
19352,4494,Returned 
19353,19012,Returned 
19354,20892,Returned 
19355,3056,Returned 
19356,6826,Returned 
19357,1752,Returned 
19358,10355,Returned 
19359,3449,Returned 
19360,4140,Returned 
19361,17292,Returned 
19362,13009,Returned 
19363,12660,Returned 
19364,1508,Returned 
19365,16436,Returned 
19366,4436,Returned 
19367,15675,Returned 
19368,8216,Returned 
19369,8426,Returned 
19370,4431,Returned 
19371,3991,Returned 
19372,220,Returned 
19373,6856,Returned 
19374,7366,Returned 
19375,5397,Returned 
19376,9069,Returned 
19377,7186,Returned 
19378,6622,Returned 
19379,17014,Returned 
19380,21290,Returned 
19381,21373,Returned 
19382,21289,Returned 
19383,21394,Returned 
19384,21077,Returned 
19385,6454,Returned 
19386,528,Returned 
19387,18962,Returned 
19388,12861,Returned 
19389,6694,Returned 
19390,7594,Returned 
19391,4967,Returned 
19392,3356,Returned 
19393,20046,Returned 
19394,9922,Returned 
19395,17825,Returned 
19396,13170,Returned 
19397,13076,Returned 
19398,10299,Returned 
19399,5948,Returned 
19400,11791,Returned 
19401,16559,Returned 
19402,1246,Returned 
19403,12414,Returned 
19404,17572,Returned 
19405,16727,Returned 
19406,4203,Returned 
19407,9273,Returned 
19408,7756,Returned 
19409,10185,Returned 
19410,5840,Returned 
19411,15017,Returned 
19412,14506,Returned 
19413,14806,Returned 
19414,3414,Returned 
19415,16149,Returned 
19416,13,Returned 
19417,12611,Returned 
19418,8176,Returned 
19419,9593,Returned 
19420,1023,Returned 
19421,2041,Returned 
19422,8961,Returned 
19423,12825,Returned 
19424,10576,Returned 
19425,11917,Returned 
19426,16036,Returned 
19427,15457,Returned 
19428,14456,Returned 
19429,18124,Returned 
19430,16493,Returned 
19431,13874,Returned 
19432,7950,Returned 
19433,17089,Returned 
19434,20221,Returned 
19435,12194,Returned 
19436,4968,Returned 
19437,3217,Returned 
19438,1308,Returned 
19439,14641,Returned 
19440,19975,Returned 
19441,12168,Returned 
19442,5134,Returned 
19443,1248,Returned 
19444,18491,Returned 
19445,17851,Returned 
19446,9249,Returned 
19447,9524,Returned 
19448,19917,Returned 
19449,96,Returned 
19450,7607,Returned 
19451,16381,Returned 
19452,20627,Returned 
19453,15614,Returned 
19454,16365,Returned 
19455,20522,Returned 
19456,10755,Returned 
19457,16042,Returned 
19458,11651,Returned 
19459,18312,Returned 
19460,19242,Returned 
19461,19211,Returned 
19462,4181,Returned 
19463,19195,Returned 
19464,9703,Returned 
19465,426,Returned 
19466,5769,Returned 
19467,200,Returned 
19468,14345,Returned 
19469,10420,Returned 
19470,8258,Returned 
19471,1551,Returned 
19472,866,Returned 
19473,10606,Returned 
19474,18561,Returned 
19475,8208,Returned 
19476,3542,Returned 
19477,5214,Returned 
19478,19793,Returned 
19479,4658,Returned 
19480,11864,Returned 
19481,21408,Returned 
19482,21613,Returned 
19483,1210,Returned 
19484,116,Returned 
19485,6469,Returned 
19486,1098,Returned 
19487,2435,Returned 
19488,12509,Returned 
19489,12878,Returned 
19490,13606,Returned 
19491,15378,Returned 
19492,3778,Returned 
19493,14039,Returned 
19494,7796,Returned 
19495,5976,Returned 
19496,8083,Returned 
19497,7179,Returned 
19498,11571,Returned 
19499,1880,Returned 
19500,5145,Returned 
19501,19124,Returned 
19502,8401,Returned 
19503,13012,Returned 
19504,3387,Returned 
19505,20503,Returned 
19506,12064,Returned 
19507,18215,Returned 
19508,14273,Returned 
19509,9090,Returned 
19510,7367,Returned 
19511,1819,Returned 
19512,14053,Returned 
19513,8915,Returned 
19514,5000,Returned 
19515,14716,Returned 
19516,9014,Returned 
19517,19622,Returned 
19518,12615,Returned 
19519,17539,Returned 
19520,16253,Returned 
19521,5401,Returned 
19522,3596,Returned 
19523,16439,Returned 
19524,13489,Returned 
19525,4561,Returned 
19526,12165,Returned 
19527,15147,Returned 
19528,18408,Returned 
19529,15028,Returned 
19530,16636,Returned 
19531,13845,Returned 
19532,17180,Returned 
19533,15487,Returned 
19534,8346,Returned 
19535,6366,Returned 
19536,6401,Returned 
19537,3314,Returned 
19538,12528,Returned 
19539,5269,Returned 
19540,18370,Returned 
19541,2010,Returned 
19542,16619,Returned 
19543,6287,Returned 
19544,13670,Returned 
19545,16115,Returned 
19546,2718,Returned 
19547,19989,Returned 
19548,10681,Returned 
19549,19945,Returned 
19550,19812,Returned 
19551,14828,Returned 
19552,14599,Returned 
19553,18670,Returned 
19554,6969,Returned 
19555,18006,Returned 
19556,4794,Returned 
19557,8045,Returned 
19558,16725,Returned 
19559,5319,Returned 
19560,8135,Returned 
19561,367,Returned 
19562,7381,Returned 
19563,17953,Returned 
19564,6302,Returned 
19565,4800,Returned 
19566,2424,Returned 
19567,11998,Returned 
19568,4704,Returned 
19569,6067,Returned 
19570,9499,Returned 
19571,5492,Returned 
19572,2167,Returned 
19573,6243,Returned 
19574,21195,Returned 
19575,21350,Returned 
19576,11916,Returned 
19577,17386,Returned 
19578,7839,Returned 
19579,15269,Returned 
19580,1698,Returned 
19581,5209,Returned 
19582,7612,Returned 
19583,19292,Returned 
19584,12169,Returned 
19585,20830,Returned 
19586,17844,Returned 
19587,20363,Returned 
19588,9184,Returned 
19589,15983,Returned 
19590,4548,Returned 
19591,12623,Returned 
19592,3892,Returned 
19593,15676,Returned 
19594,7383,Returned 
19595,19002,Returned 
19596,15404,Returned 
19597,14490,Returned 
19598,15841,Returned 
19599,11064,Returned 
19600,12267,Returned 
19601,8504,Returned 
19602,16479,Returned 
19603,10518,Returned 
19604,14670,Returned 
19605,10190,Returned 
19606,549,Returned 
19607,5389,Returned 
19608,8230,Returned 
19609,5044,Returned 
19610,2654,Returned 
19611,5365,Returned 
19612,6414,Returned 
19613,349,Returned 
19614,16178,Returned 
19615,13065,Returned 
19616,1265,Returned 
19617,1383,Returned 
19618,1856,Returned 
19619,6435,Returned 
19620,7786,Returned 
19621,20068,Returned 
19622,8340,Returned 
19623,14642,Returned 
19624,5065,Returned 
19625,2694,Returned 
19626,15276,Returned 
19627,6809,Returned 
19628,19878,Returned 
19629,19434,Returned 
19630,10900,Returned 
19631,19899,Returned 
19632,17574,Returned 
19633,5442,Returned 
19634,6385,Returned 
19635,2348,Returned 
19636,14001,Returned 
19637,2065,Returned 
19638,2796,Returned 
19639,19430,Returned 
19640,17664,Returned 
19641,469,Returned 
19642,11055,Returned 
19643,7158,Returned 
19644,15509,Returned 
19645,6999,Returned 
19646,16753,Returned 
19647,13232,Returned 
19648,12408,Returned 
19649,10800,Returned 
19650,4798,Returned 
19651,3161,Returned 
19652,2070,Returned 
19653,6039,Returned 
19654,8285,Returned 
19655,5768,Returned 
19656,7625,Returned 
19657,5944,Returned 
19658,774,Returned 
19659,7424,Returned 
19660,13867,Returned 
19661,1101,Returned 
19662,17621,Returned 
19663,4868,Returned 
19664,4971,Returned 
19665,8620,Returned 
19666,3250,Returned 
19667,9795,Returned 
19668,19577,Returned 
19669,9799,Returned 
19670,17528,Returned 
19671,21269,Returned 
19672,21499,Returned 
19673,21028,Returned 
19674,21368,Returned 
19675,21104,Returned 
19676,21596,Returned 
19677,21242,Returned 
19678,21012,Returned 
19679,21339,Returned 
19680,10788,Returned 
19681,7735,Returned 
19682,21107,Returned 
19683,9272,Returned 
19684,1953,Returned 
19685,5627,Returned 
19686,7866,Returned 
19687,9811,Returned 
19688,371,Returned 
19689,17480,Returned 
19690,4692,Returned 
19691,9439,Returned 
19692,5461,Returned 
19693,8062,Returned 
19694,4853,Returned 
19695,13389,Returned 
19696,18742,Returned 
19697,11635,Returned 
19698,20577,Returned 
19699,8467,Returned 
19700,16013,Returned 
19701,20407,Returned 
19702,7431,Returned 
19703,13738,Returned 
19704,7472,Returned 
19705,1106,Returned 
19706,6847,Returned 
19707,4394,Returned 
19708,17801,Returned 
19709,8986,Returned 
19710,18165,Returned 
19711,3614,Returned 
19712,4006,Returned 
19713,2700,Returned 
19714,665,Returned 
19715,12323,Returned 
19716,16843,Returned 
19717,3117,Returned 
19718,4866,Returned 
19719,19281,Returned 
19720,15161,Returned 
19721,6624,Returned 
19722,13446,Returned 
19723,13940,Returned 
19724,7527,Returned 
19725,19138,Returned 
19726,17227,Returned 
19727,13966,Returned 
19728,15116,Returned 
19729,10333,Returned 
19730,17457,Returned 
19731,16629,Returned 
19732,20493,Returned 
19733,15082,Returned 
19734,9018,Returned 
19735,13415,Returned 
19736,5966,Returned 
19737,8068,Returned 
19738,9112,Returned 
19739,12576,Returned 
19740,5188,Returned 
19741,10130,Returned 
19742,2101,Returned 
19743,20778,Returned 
19744,1577,Returned 
19745,8977,Returned 
19746,13112,Returned 
19747,20259,Returned 
19748,11121,Returned 
19749,4413,Returned 
19750,19740,Returned 
19751,1517,Returned 
19752,16671,Returned 
19753,10567,Returned 
19754,10838,Returned 
19755,13682,Returned 
19756,16231,Returned 
19757,4173,Returned 
19758,12867,Returned 
19759,15472,Returned 
19760,8831,Returned 
19761,11929,Returned 
19762,12070,Returned 
19763,20076,Returned 
19764,15308,Returned 
19765,20463,Returned 
19766,12125,Returned 
19767,19517,Returned 
19768,1913,Returned 
19769,4392,Returned 
19770,4563,Returned 
19771,285,Returned 
19772,11646,Returned 
19773,11244,Returned 
19774,5027,Returned 
19775,1656,Returned 
19776,10664,Returned 
19777,4541,Returned 
19778,15683,Returned 
19779,18585,Returned 
19780,3147,Returned 
19781,6254,Returned 
19782,9073,Returned 
19783,21073,Returned 
19784,21193,Returned 
19785,9985,Returned 
19786,1280,Returned 
19787,16274,Returned 
19788,3567,Returned 
19789,5522,Returned 
19790,10308,Returned 
19791,15993,Returned 
19792,5787,Returned 
19793,18224,Returned 
19794,4242,Returned 
19795,5276,Returned 
19796,12279,Returned 
19797,10982,Returned 
19798,11155,Returned 
19799,14588,Returned 
19800,7548,Returned 
19801,11142,Returned 
19802,14436,Returned 
19803,11242,Returned 
19804,18360,Returned 
19805,19504,Returned 
19806,17822,Returned 
19807,19792,Returned 
19808,19478,Returned 
19809,13820,Returned 
19810,682,Returned 
19811,1507,Returned 
19812,194,Returned 
19813,6739,Returned 
19814,18475,Returned 
19815,3204,Returned 
19816,17024,Returned 
19817,6226,Returned 
19818,9611,Returned 
19819,16582,Returned 
19820,13965,Returned 
19821,20177,Returned 
19822,10066,Returned 
19823,15358,Returned 
19824,20147,Returned 
19825,1758,Returned 
19826,15127,Returned 
19827,19522,Returned 
19828,11360,Returned 
19829,11119,Returned 
19830,20509,Returned 
19831,20541,Returned 
19832,12713,Returned 
19833,14848,Returned 
19834,14320,Returned 
19835,17880,Returned 
19836,17587,Returned 
19837,1450,Returned 
19838,19724,Returned 
19839,7376,Returned 
19840,1792,Returned 
19841,2143,Returned 
19842,14403,Returned 
19843,3151,Returned 
19844,9151,Returned 
19845,13781,Returned 
19846,14566,Returned 
19847,16749,Returned 
19848,14310,Returned 
19849,868,Returned 
19850,14282,Returned 
19851,17537,Returned 
19852,13600,Returned 
19853,19140,Returned 
19854,13887,Returned 
19855,16069,Returned 
19856,7314,Returned 
19857,12152,Returned 
19858,1625,Returned 
19859,7957,Returned 
19860,10847,Returned 
19861,14640,Returned 
19862,17229,Returned 
19863,11109,Returned 
19864,18185,Returned 
19865,18327,Returned 
19866,8947,Returned 
19867,2903,Returned 
19868,12334,Returned 
